Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount
Doug Lamborn,NTAP,0.0,[20003748998],[20003748999],8000.0,8000.0
Doug Lamborn,NTAP,0.0,[20003749000],[20003715432],8000.0,32500.0
Doug Lamborn,NTAP,0.0,[20003715433],"[20003715434, 20003715435]",32500.0,40500.0
Doug Lamborn,NTAP,0.0,[20003715436],[20003715437],32500.0,32500.0
Doug Lamborn,NTAP,0.0,[20003715438],[20003710902],32500.0,32500.0
Doug Lamborn,NTAP,0.0,[20003710903],[20003710904],32500.0,32500.0
Doug Lamborn,NTAP,0.0,[20003710905],[20003710906],32500.0,32500.0
Doug Lamborn,NTAP,0.0,"[20003710907, 20003707753]",[20003707754],65000.0,32500.0
Doug Lamborn,NTAP,0.0,[20003707755],[20003707756],8000.0,8000.0
Doug Lamborn,NTAP,0.0,[20003707757],[20003707758],8000.0,8000.0
Doug Lamborn,NTAP,88.98495017477606,[20003705778],[20003705779],32500.0,32500.0
Doug Lamborn,NTAP,0.0,[20003705780],[20003705781],32500.0,32500.0
Doug Lamborn,NTAP,0.0,[20003705782],"[20003705783, 20003705784]",32500.0,65000.0
Doug Lamborn,NTAP,-956.6037819343638,[20003705785],[20003705786],32500.0,32500.0
Doug Lamborn,NTAP,59.95719912637761,[20003689882],[20003689883],32500.0,32500.0
Doug Lamborn,NTAP,59.95719912637761,[20003689884],[20003689885],32500.0,32500.0
Doug Lamborn,NTAP,59.95719912637761,[20003689886],[20003689887],32500.0,32500.0
Doug Lamborn,NTAP,0.0,"[20003198697, 20003198698, 20003198699]",[20001879226],97500.0,32500.0
Doug Lamborn,NTAP,172.6636298975618,"[20001879227, 20001879228]","[20001879229, 20001879230]",40500.0,40500.0
Doug Lamborn,NTAP,0.0,[20001879231],"[20001879232, 20001879233]",32500.0,40500.0
Doug Lamborn,NTAP,172.6636298975618,[20001879234],[20001879235],32500.0,32500.0
Doug Lamborn,NTAP,0.0,[20001879236],"[20001879237, 20001879238]",32500.0,40500.0
Doug Lamborn,NTAP,172.6636298975618,[20001879239],[20001879240],32500.0,32500.0
Doug Lamborn,NTAP,40.32150315917902,[20001879241],[20001879242],32500.0,32500.0
Doug Lamborn,NTAP,158.5759725592094,[20001642376],[20001642377],32500.0,32500.0
Doug Lamborn,NTAP,89.74116581333979,[20001642378],[20001642379],32500.0,32500.0
Doug Lamborn,NTAP,0.0,"[20001642380, 20001642381, 20001642382]","[20001642383, 20001642384]",48500.0,40500.0
Doug Lamborn,NTAP,0.0,"[20001642385, 20001642386, 20001642387, 20001642388]",[20001642389],56500.0,8000.0
Doug Lamborn,NTAP,89.74116581333979,[20001642390],[20001642391],8000.0,32500.0
Doug Lamborn,NTAP,0.0,[20001642392],"[20001621844, 20001621847, 20001621850]",8000.0,48500.0
Earl Blumenauer,ALK,0.0,"[20003753943, 20003719901]",[20003719902],16000.0,8000.0
Earl Blumenauer,AMGN,0.0,"[20003753944, 20003719905]",[20003719906],16000.0,8000.0
Earl Blumenauer,APD,-374.06091575258085,"[20003720170, 20003719899]",[20003719900],40500.0,8000.0
Earl Blumenauer,BAC,-111.62069256356207,[20003719907],[20003719908],8000.0,8000.0
Earl Blumenauer,BLK,-94.93374436572932,[20003719911],[20003719912],8000.0,8000.0
Earl Blumenauer,BLKB,-41.562222320092395,[20003719909],[20003719910],8000.0,8000.0
Earl Blumenauer,C,-215.24454422753283,[20003719917],[20003719918],8000.0,8000.0
Earl Blumenauer,CAT,0.0,[20003676906],[20001652391],32500.0,32500.0
Earl Blumenauer,CNC,0.0,"[20003753945, 20003719913]",[20003719914],16000.0,8000.0
Earl Blumenauer,CRM,-110.87314508391671,[20003719949],[20003719950],8000.0,8000.0
Earl Blumenauer,CSCO,-15.931757181912877,[20003719915],[20003719916],8000.0,8000.0
Earl Blumenauer,DGX,134.65293803669925,[20003719945],[20003719946],8000.0,8000.0
Earl Blumenauer,DIS,-276.47807978288444,[20003719965],[20003719966],8000.0,8000.0
Earl Blumenauer,FLEX,-105.05361966695472,[20003719921],[20003719922],8000.0,8000.0
Earl Blumenauer,GOOGL,-103.00034276149775,[20003719903],[20003719904],8000.0,8000.0
Earl Blumenauer,GS,-99.68051351941938,"[20003720171, 20003719923]",[20003719924],40500.0,8000.0
Earl Blumenauer,HD,33.14459406410809,[20003719925],[20003719926],8000.0,8000.0
Earl Blumenauer,ICE,-26.948218287048444,[20003719929],[20003719930],8000.0,8000.0
Earl Blumenauer,INTC,-100.69442856801741,[20003719927],[20003719928],8000.0,8000.0
Earl Blumenauer,IP,-75.71461407776674,[20003719931],[20003719932],8000.0,8000.0
Earl Blumenauer,KR,501.01259585493045,[20003719933],[20003719934],8000.0,8000.0
Earl Blumenauer,MCK,138.81074117483465,[20003719937],[20003719938],8000.0,8000.0
Earl Blumenauer,MDT,39.91846290181082,[20003719939],[20003719940],8000.0,8000.0
Earl Blumenauer,MGA,-452.8557327037387,[20003719935],[20003719936],8000.0,8000.0
Earl Blumenauer,NWN,0.0,"[20003771571, 20003769543, 20003766907, 20003763745, 20003760779, 20003756617, 20003752411, 20003724453, 20003718273]",[20003710908],72000.0,32500.0
Earl Blumenauer,PFE,0.0,"[20003771214, 20003719941]",[20003719942],16000.0,8000.0
Earl Blumenauer,QCOM,0.0,"[20003771215, 20003719943]","[20003719944, 20001652394]",16000.0,16000.0
Earl Blumenauer,RTX,60.02654489640321,[20003719947],[20003719948],8000.0,8000.0
Earl Blumenauer,SAP,-34.41505588415274,[20003719951],[20003719952],8000.0,8000.0
Earl Blumenauer,SBUX,-261.13127648647026,[20003719955],[20003719956],8000.0,8000.0
Earl Blumenauer,SIEGY,-9.744692840995535,[20003719953],[20003719954],8000.0,8000.0
Earl Blumenauer,UL,-194.67670087358184,[20003719959],[20003719960],8000.0,8000.0
Earl Blumenauer,USB,-50.57537333503335,[20003719957],[20003719958],8000.0,8000.0
Earl Blumenauer,VTR,139.90296000291514,[20003719961],[20003719962],8000.0,8000.0
Earl Blumenauer,VTRS,-599.7447257254936,[20003719963],[20003719964],8000.0,8000.0
Ed Perlmutter,AAPL,0.0,[20003757839],"[20003749003, 20003749004]",8000.0,16000.0
Ed Perlmutter,AMZN,0.0,[20003757838],[20003749002],8000.0,8000.0
Ed Perlmutter,CHPT,0.0,[20003757840],[20003757841],8000.0,8000.0
Ed Perlmutter,COST,0.0,[20003757842],"[20003721218, 20003708748]",8000.0,16000.0
Greg Stanton,ABT,-19.235985893667635,[20003768289],[20003768290],8000.0,8000.0
Greg Stanton,ACN,-60.93765079693205,[20003768293],[20003768294],8000.0,8000.0
Greg Stanton,ADBE,85.63460298206526,[20003768295],[20003768296],8000.0,8000.0
Greg Stanton,ADI,-56.0489106695641,[20003768309],[20003768310],8000.0,8000.0
Greg Stanton,AMZN,26.69635368746028,[20003768303],[20003768304],8000.0,8000.0
Greg Stanton,BALL,-59.019439710231055,[20003768319],[20003768320],8000.0,8000.0
Greg Stanton,BDX,-8.642572513957191,[20003768323],[20003768324],8000.0,8000.0
Greg Stanton,BLK,-69.1977237201268,[20003768327],[20003768328],8000.0,8000.0
Greg Stanton,BMY,-53.888715299385964,[20003768329],[20003768330],8000.0,8000.0
Greg Stanton,CAT,-96.58765282749829,[20003768333],[20003768334],8000.0,8000.0
Greg Stanton,CMCSA,-22.983477784027073,[20003768345],[20003768346],8000.0,8000.0
Greg Stanton,COP,-2.0616094159671423,[20003768347],[20003768348],8000.0,8000.0
Greg Stanton,CRM,11.137206483243734,[20003768436],[20003768437],8000.0,8000.0
Greg Stanton,CSCO,7.4192836429124025,[20003768339],[20003768340],8000.0,8000.0
Greg Stanton,DHR,-132.93786954150096,[20003768351],[20003768352],8000.0,8000.0
Greg Stanton,DIS,40.87391630537499,[20003768470],[20003768471],8000.0,8000.0
Greg Stanton,ELV,12.88560298496216,[20003768355],[20003768356],8000.0,8000.0
Greg Stanton,GILD,45.21859894639866,[20003768361],[20003768362],8000.0,8000.0
Greg Stanton,GOOGL,103.82327088712258,"[20003768300, 20003768301]",[20003768302],16000.0,8000.0
Greg Stanton,GS,-99.19096525473495,[20003768363],[20003768364],8000.0,8000.0
Greg Stanton,HD,-82.85744756026203,[20003768365],[20003768366],8000.0,8000.0
Greg Stanton,HWM,-65.73350141697672,[20003768367],[20003768368],8000.0,8000.0
Greg Stanton,INTC,29.285014605097906,[20003768369],[20003768370],8000.0,8000.0
Greg Stanton,INTU,6.813329369827734,[20003768373],[20003768374],8000.0,8000.0
Greg Stanton,ISRG,-59.85639172624791,[20003768375],[20003768376],8000.0,8000.0
Greg Stanton,J,10.221353333710688,[20003768377],[20003768378],8000.0,8000.0
Greg Stanton,JPM,-33.81923451594783,[20003768381],[20003768382],8000.0,8000.0
Greg Stanton,LIN,-13.836407441318633,[20003768385],[20003768386],8000.0,8000.0
Greg Stanton,LOW,-139.39593305980358,[20003768387],[20003768388],8000.0,8000.0
Greg Stanton,LRCX,-4.25915176269301,[20003768383],[20003768384],8000.0,8000.0
Greg Stanton,MA,-27.92567012726467,[20003768391],[20003768392],8000.0,8000.0
Greg Stanton,MCD,-50.882777824577275,[20003768393],[20003768394],8000.0,8000.0
Greg Stanton,MDLZ,-92.72954830274428,[20003768403],[20003768404],8000.0,8000.0
Greg Stanton,META,59.25719643702395,[20003768399],[20003768400],8000.0,8000.0
Greg Stanton,MRK,-29.19090411691948,[20003768397],[20003768398],8000.0,8000.0
Greg Stanton,MS,-168.32048145288695,[20003768405],[20003768406],8000.0,8000.0
Greg Stanton,MSFT,76.80097635630152,[20003768401],[20003768402],32500.0,32500.0
Greg Stanton,NEE,-203.89497038918017,[20003768409],[20003768410],8000.0,8000.0
Greg Stanton,NFLX,118.51590554675363,[20003768407],[20003768408],8000.0,8000.0
Greg Stanton,NVDA,54.493086987162016,[20003768413],[20003768414],8000.0,8000.0
Greg Stanton,ORCL,-20.881011204898957,[20003768415],[20003768416],8000.0,8000.0
Greg Stanton,PEP,-78.0541091500713,[20003768420],[20003768421],8000.0,8000.0
Greg Stanton,PGR,143.46237008385899,[20003768428],[20003768429],8000.0,8000.0
Greg Stanton,PM,-3.4353174390747023,[20003768424],[20003768425],8000.0,8000.0
Greg Stanton,QCOM,-3.920715945617171,[20003768432],[20003768433],8000.0,8000.0
Greg Stanton,SBUX,37.12348612198939,[20003768440],[20003768441],8000.0,8000.0
Greg Stanton,SPGI,-57.754313964201536,[20003768434],[20003768435],8000.0,8000.0
Greg Stanton,T,44.26234776903892,[20003768315],[20003768316],8000.0,8000.0
Greg Stanton,TJX,23.587956444988787,[20003768452],[20003768453],8000.0,8000.0
Greg Stanton,TXN,-91.10812293401335,[20003768448],[20003768449],8000.0,8000.0
Greg Stanton,UNH,50.42003145782033,[20003768460],[20003768461],8000.0,8000.0
Greg Stanton,UNP,3.8183500658788234,[20003768456],[20003768457],8000.0,8000.0
Greg Stanton,V,28.381699612825123,[20003768466],[20003768467],8000.0,8000.0
Greg Stanton,VZ,51.76342230972878,[20003768462],[20003768463],8000.0,8000.0
Greg Stanton,WFC,-43.93349004849999,[20003768472],[20003768473],8000.0,8000.0
Greg Stanton,XOM,-89.80884887648001,[20003768359],[20003768360],8000.0,8000.0
Greg Stanton,ZTS,-71.85968100553387,[20003768474],[20003768475],8000.0,8000.0
Greg Steube,SNV,0.0,[20003771590],[20003765880],32500.0,8000.0
Greg Steube,SNV,0.0,"[20003761143, 20003761144]",[20003753785],16000.0,8000.0
Hal Rogers,BBGLX,0.0,"[20003757802, 20003723682]",[20001667172],16000.0,8000.0
Hal Rogers,VEA,0.0,[20003757804],[20001625946],8000.0,8000.0
Jim Banks,RBLX,0.0,"[20003708652, 20003708653]","[20003708654, 20003707118, 20003699094]",40500.0,73000.0
Jim Banks,RBLX,0.0,"[20003699095, 20003699096, 20003681657]","[20003681658, 20003681659]",24000.0,16000.0
Jim Langevin,ABNB,0.0,[20003757665],"[20003755640, 20003755641, 20003755642]",32500.0,191000.0
Jim Langevin,ABNB,0.0,"[20003755643, 20003755644]","[20003753953, 20003753954, 20003752492, 20003751183, 20003749481]",183000.0,107000.0
Jim Langevin,ABNB,0.0,"[20003749482, 20003749483, 20003724479]",[20003724480],225000.0,8000.0
Jim Langevin,BABA,0.0,[20003710926],[20003708684],8000.0,8000.0
Jim Langevin,DASH,0.0,[20003752499],"[20003751185, 20003749487, 20003724484]",32500.0,24000.0
Jim Langevin,DASH,881.150918457375,"[20003724485, 20003724486]",[20003724487],65000.0,32500.0
Jim Langevin,GNRC,-107.68627944987799,[20003758447],"[20003758448, 20003758449]",32500.0,16000.0
Jim Langevin,GNRC,0.0,[20003757669],"[20003755648, 20003755649, 20003753958]",8000.0,73000.0
Jim Langevin,GNRC,0.0,[20003753959],"[20003749488, 20003749489]",8000.0,40500.0
Jim Langevin,GNRC,0.0,"[20003749490, 20003724488]","[20003724489, 20003724490]",40500.0,40500.0
Jim Langevin,GNRC,0.0,"[20003721186, 20003721187, 20003721188]",[20003720138],24000.0,8000.0
Jim Langevin,GNRC,0.0,"[20003720139, 20003715024]","[20003715025, 20003715026, 20003715027]",350000.0,48500.0
Jim Langevin,GNRC,-304.64038403003246,[20003715028],[20003715029],8000.0,8000.0
Jim Langevin,GNRC,0.0,"[20003715030, 20003715031, 20003710928, 20003710929, 20003710930, 20003710931, 20003708935]",[20003708936],80500.0,175000.0
Jim Langevin,GNRC,-84.57958177338352,"[20003708687, 20003708688, 20003708689, 20003708690, 20003708691]",[20003708692],398500.0,8000.0
Jim Langevin,GNRC,321.3964791580908,"[20003707226, 20003707227]","[20003707228, 20003707229, 20003707230]",83000.0,240000.0
Jim Langevin,GNRC,0.0,"[20003699104, 20003670909]","[20003670910, 20002096465, 20002096466]",16000.0,191000.0
Jim Langevin,GNRC,311.6767748187938,[20001658188],[20001658189],8000.0,8000.0
Jim Langevin,GNRC,222.79413820300906,"[20001658190, 20001658191]",[20001658192],16000.0,8000.0
Jim Langevin,GNRC,0.0,"[20001658193, 20001658194]","[20001641549, 20001641550]",16000.0,16000.0
Jim Langevin,GNRC,1463.5397308364638,[20001630287],[20001630288],8000.0,8000.0
Jim Langevin,META,224.22688295041863,[20003749491],[20003749492],8000.0,8000.0
Jim Langevin,META,0.0,"[20003749493, 20003749494, 20003749495]",[20003724491],24000.0,8000.0
Jim Langevin,META,0.0,"[20003721189, 20003721190, 20003721191]","[20003721192, 20003720140, 20003715032, 20003715033]",24000.0,32000.0
Jim Langevin,META,0.0,[20003710932],"[20003708685, 20003708686, 20003707231, 20002096464, 20001641547, 20001641548, 20001630284]",8000.0,80500.0
Jim Langevin,NFLX,555.5650982767265,[20003720141],[20003720142],8000.0,8000.0
Jim Langevin,NFLX,0.0,[20003715034],[20003680752],8000.0,8000.0
Jim Langevin,ROKU,0.0,[20003715037],[20001658195],8000.0,8000.0
Jim Langevin,ROKU,0.0,[20001658196],"[20001641551, 20001641552]",8000.0,40500.0
Jim Langevin,SQ,0.0,[20003757666],"[20003755645, 20003755646, 20003753955, 20003753956, 20003752493, 20003752494, 20003752495]",75000.0,290000.0
Jim Langevin,SQ,0.0,[20003752496],[20003751184],75000.0,8000.0
Jim Langevin,SQ,0.0,[20003749484],[20003749485],75000.0,8000.0
Jim Langevin,SQ,0.0,[20003749486],[20003724481],8000.0,8000.0
Jim Langevin,SQ,3313.2898276455317,[20003724482],[20003724483],32500.0,8000.0
Jim Langevin,SQ,0.0,[20003721185],"[20003720135, 20003720136, 20003720137]",8000.0,91000.0
Jim Langevin,SQ,48.86290980314971,"[20003715020, 20003715021]","[20003715022, 20003715023]",83000.0,16000.0
Jim Langevin,SQ,0.0,"[20003710927, 20001630291]",[20001630292],16000.0,8000.0
Jim Langevin,ZG,0.0,"[20003710935, 20003708937, 20003708938]","[20003708939, 20003708940, 20003708941, 20003708693]",24000.0,99000.0
Jim Langevin,ZG,0.0,"[20003708694, 20003708695, 20003707232]","[20003707233, 20003670912]",24000.0,16000.0
John Boozman,AGZ,0.0,"[10000061131, 10000060406, 10000060407]","[10000060073, 10000051272]",24000.0,16000.0
John Boozman,CMBS,0.0,[10000061136],"[10000060734, 10000060405, 10000060076, 10000051276]",8000.0,32000.0
John Boozman,DBLEX,0.0,[10000061121],"[10000060732, 10000060069, 10000059909, 10000051255]",8000.0,32000.0
John Boozman,EMLP,0.0,[10000061123],"[10000059403, 10000051258]",8000.0,16000.0
John Boozman,EMRIX,0.0,[10000061150],[10000051296],32500.0,8000.0
John Boozman,FEP,0.0,[10000061122],"[10000059734, 10000051256]",8000.0,16000.0
John Boozman,GBIL,0.0,"[10000061129, 10000061130, 10000060780]","[10000060255, 10000060118]",48500.0,40500.0
John Boozman,GBIL,0.0,[10000060080],"[10000059910, 10000059735, 10000059404]",8000.0,48500.0
John Boozman,GBIL,0.0,[10000053576],[10000051265],8000.0,8000.0
John Boozman,GBIL,0.0,[10000051299],[10000046581],8000.0,8000.0
John Boozman,GEM,0.0,[10000059167],[10000051263],8000.0,8000.0
John Boozman,GIGB,0.0,[10000061128],"[10000060733, 10000060403, 10000060254, 10000060071]",32500.0,32000.0
John Boozman,GIGB,0.0,"[10000059914, 10000059738]","[10000053573, 10000051264]",16000.0,40500.0
John Boozman,IEF,0.0,"[10000061140, 10000060781, 10000060259]",[10000060079],24000.0,8000.0
John Boozman,IEF,0.0,[10000059408],[10000051280],8000.0,8000.0
John Boozman,IEI,0.0,"[10000061135, 10000060738]",[10000060119],40500.0,8000.0
John Boozman,IEI,0.0,[10000059739],[10000051275],8000.0,8000.0
John Boozman,IWM,0.0,[10000061141],"[10000051282, 10000047001]",8000.0,16000.0
John Boozman,JMBS,0.0,[10000061799],[10000061115],8000.0,32500.0
John Boozman,JMBS,0.0,[10000061142],"[10000060735, 10000060736]",32500.0,16000.0
John Boozman,JMBS,0.0,"[10000060408, 10000060409, 10000060081, 10000059918, 10000053577]",[10000051286],40000.0,8000.0
John Boozman,MBB,0.0,"[10000061803, 10000061132, 10000061133]","[10000060074, 10000051273]",48500.0,16000.0
John Boozman,MDY,0.0,[10000061147],[10000051294],8000.0,32500.0
John Boozman,NFRA,0.0,[10000059406],[10000051260],8000.0,8000.0
John Boozman,NMVZX,0.0,[10000061143],[10000051290],8000.0,8000.0
John Boozman,SCHP,0.0,[10000061145],[10000060257],8000.0,8000.0
John Boozman,SCHP,0.0,[10000060082],"[10000059913, 10000059736, 10000051293]",8000.0,24000.0
John Boozman,SHY,0.0,"[10000061800, 10000061138, 10000061139]",[10000060777],24000.0,32500.0
John Boozman,SHY,0.0,[10000060258],[10000060078],8000.0,8000.0
John Boozman,SHY,0.0,"[10000059917, 10000059740]",[10000051279],16000.0,8000.0
John Boozman,SPY,0.0,[10000061148],[10000059166],8000.0,8000.0
John Boozman,TLH,0.0,"[10000061801, 10000061137, 10000060739, 10000060121]",[10000060077],32000.0,8000.0
John Boozman,TLH,0.0,[10000059916],"[10000053575, 10000051278]",8000.0,16000.0
John Boozman,TLT,0.0,"[10000061802, 10000061276]",[10000061109],16000.0,8000.0
John Boozman,TLT,0.0,"[10000061134, 10000060737, 10000060120]","[10000060075, 10000053574, 10000051274]",24000.0,24000.0
John Boozman,TPYP,0.0,[10000061144],[10000059912],8000.0,8000.0
John Boozman,TPYP,0.0,[10000059409],[10000051292],8000.0,8000.0
John Curtis,ABT,0.0,[20003767510],[20003755651],8000.0,8000.0
John Curtis,ADBE,0.0,[20003755652],[20002048938],8000.0,8000.0
John Curtis,CRM,0.0,[20003749225],[20002048971],8000.0,8000.0
John Curtis,DHR,0.0,[20003718286],[20002048953],8000.0,8000.0
John Curtis,ELV,0.0,[20003762935],[20003758452],8000.0,8000.0
John Curtis,ICE,0.0,[20003718288],[20002048962],8000.0,8000.0
John Curtis,TMUS,0.0,[20003765668],[20003755655],8000.0,8000.0
John Curtis,UNH,0.0,[20003765669],"[20003761115, 20003758456, 20003667697]",8000.0,24000.0
John Curtis,VLO,0.0,[20003765670],[20003749227],8000.0,8000.0
John Hickenlooper,BATRA,0.0,[10000060429],[10000060432],75000.0,32500.0
John Hickenlooper,BATRA,0.0,[10000060433],[10000060434],8000.0,32500.0
John Hickenlooper,BATRA,0.0,"[10000060435, 10000059993]",[10000059998],16000.0,32500.0
John Hickenlooper,FWONK,0.0,"[10000060789, 10000060546, 10000060114]",[10000060115],482500.0,75000.0
John Hickenlooper,FWONK,0.0,"[10000059991, 10000059992]","[10000059996, 10000059997, 10000060001]",40500.0,225000.0
John Hickenlooper,LBRDA,0.0,[10000060550],[10000060430],75000.0,75000.0
John Hickenlooper,LBRDA,0.0,"[10000060431, 10000059987, 10000059988, 10000059989, 10000059990]","[10000059994, 10000059995, 10000060000, 10000059927, 10000059928]",180500.0,490000.0
John Hickenlooper,LSXMA,0.0,"[10000060548, 10000059984, 10000059986]","[10000059999, 10000059929, 10000059930]",525000.0,582500.0
John Hickenlooper,QRTEA,0.0,[10000059985],[10000050547],375000.0,175000.0
Jonathan Jackson,ASML,0.0,[20003772723],[20003769547],32500.0,32500.0
Jonathan Jackson,BHF,-213.47244873521095,[20003762975],[20003762976],32500.0,32500.0
Josh Gottheimer,AAPL,0.0,[20003768486],"[20003767935, 20003767303, 20003766761, 20003764871, 20003764872]",8000.0,64500.0
Josh Gottheimer,AAPL,0.0,"[20003763768, 20003763129, 20003763130, 20003763131]","[20003762323, 20003759056, 20003759057, 20003759058]",32000.0,32000.0
Josh Gottheimer,AAPL,0.0,[20003759059],[20003755670],8000.0,8000.0
Josh Gottheimer,AAPL,0.0,[20003755671],[20003753410],8000.0,8000.0
Josh Gottheimer,AAPL,0.0,[20003752163],[20003750445],8000.0,8000.0
