Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount,Last Save ID,Last Sale ID,Transaction ID,Reporting Gap
Marie Newman,WMT,18.85456531919015,[20001633735],"[20001633736, 20003677863]",8000.0,16000.0,20003677863,20003677863,20003677863,19
Marie Newman,ZM,-119.74175319872973,[20003694415],[20003710939],32500.0,32500.0,20003710939,20003710939,20003710939,28
Marjorie Taylor Greene,SFTBY,-46.71409987630681,[20003674376],[20003708736],8000.0,8000.0,20003708736,20003708736,20003708736,5
Marjorie Taylor Greene,TFC,-1.2077749237177389,[20001662913],[20003708739],8000.0,32500.0,20003708739,20003708739,20003708739,5
Mark Green,AM,48.92125605426547,"[20001633619, 20001638325, 20001638326, 20001638324]","[20001641518, 20001642631]",1132500.0,750000.0,20001642631,20001642631,20001642631,5
Mark Green,AM,-111.72739696653814,"[20002290730, 20003672963]",[20003672964],450000.0,750000.0,20003672964,20003672964,20003672964,4
Mark Green,AM,125.652876505738,[20003688462],[20003690919],175000.0,375000.0,20003690919,20003690919,20003690919,3
Mark Green,AM,9.239063061359627,"[20003708914, 20003710151, 20003713206]",[20003713207],1300000.0,3000000.0,20003713207,20003713207,20003713207,5
Mark Green,CAPL,-31.78108407490861,"[20001648606, 20001648607, 20001682368, 20002290731]",[20003672965],900000.0,3000000.0,20003672965,20003672965,20003672965,4
Mark Green,CAPL,20.116503192376623,"[20003688463, 20003690920, 20003690921, 20003703998]",[20003707639],515000.0,375000.0,20003707639,20003707639,20003707639,10
Mark Green,ENB,8.749562396689205,[20003688467],[20003690925],175000.0,175000.0,20003690925,20003690925,20003690925,6
Mark Green,ENLC,-68.19906375982745,[20001633622],[20001633621],32500.0,375000.0,20001633621,20001633621,20001633621,8
Mark Green,ENLC,160.30184645473705,"[20001642635, 20001648611, 20001648610, 20001648609, 20001648612, 20001682371]","[20002290735, 20002290734]",598000.0,550000.0,20002290734,20002290734,20002290734,6
Mark Green,ENLC,341.67686541397865,"[20003688469, 20003688468]",[20003688470],350000.0,375000.0,20003688470,20003688470,20003688470,9
Mark Green,ENLC,222.3965518686488,[20003708917],[20003710152],750000.0,750000.0,20003710152,20003710152,20003710152,12
Mark Green,ENLC,193.91755553881987,"[20003713210, 20003714948, 20003714950, 20003714949]",[20003715117],798500.0,750000.0,20003715117,20003715117,20003715117,6
Mark Green,ET,152.08346349561,[20001633620],[20001638328],32500.0,375000.0,20001638328,20001638328,20001638328,13
Mark Green,ET,181.08233994979662,"[20001641521, 20001641524, 20001641523, 20001641522, 20001642634, 20001648608]","[20001682369, 20001682370]",1007500.0,825000.0,20001682370,20001682370,20001682370,6
Mark Green,ET,209.16884962742486,[20002290732],[20002290733],75000.0,750000.0,20002290733,20002290733,20002290733,4
Mark Green,ET,-33.12667337094303,"[20003672967, 20003672966]","[20003708916, 20003708915]",407500.0,550000.0,20003708915,20003708915,20003708915,12
Mark Green,ET,10.57008839272538,"[20003710922, 20003710923, 20003713209, 20003713208, 20003715116, 20003715115, 20003720168]","[20003720833, 20003724023, 20003750809, 20003750810, 20003750811, 20003750812, 20003752130, 20003752210, 20003753930, 20003755496, 20003758445, 20003758595, 20003758615, 20003759282, 20003761505, 20003762302, 20003763474, 20003763475, 20003763600, 20003763620, 20003763828, 20003764826, 20003764828, 20003764827, 20003765470, 20003765620, 20003765679, 20003770304]",2800000.0,3359000.0,20003770304,20003770304,20003770304,42
Mark Green,ETRN,221.52192100530308,[20003715118],[20003720169],375000.0,375000.0,20003720169,20003720169,20003720169,7
Mark Green,GEL,142.9145791210935,[20003688471],[20003690926],175000.0,175000.0,20003690926,20003690926,20003690926,7
Mark Green,GLP,201.4878333348165,[20001638329],[20001641525],175000.0,175000.0,20001641525,20001641525,20001641525,3
Mark Green,GLP,64.79591721281788,"[20003688473, 20003688472, 20003690927, 20003690928]","[20003699191, 20003699192]",415000.0,550000.0,20003699192,20003699192,20003699192,12
Mark Green,KNOP,2.2904641342804113,"[20003710153, 20003710154]",[20003713211],250000.0,375000.0,20003713211,20003713211,20003713211,7
Mark Green,MPLX,98.68729095196436,[20001638330],[20001642636],175000.0,750000.0,20001642636,20001642636,20001642636,4
Mark Green,MPLX,-87.14198944844514,[20003707641],[20003708918],750000.0,750000.0,20003708918,20003708918,20003708918,13
Mark Green,NGL,-17.668240499325368,"[20001620394, 20001641528, 20001641526, 20001641527, 20001648613, 20003708920]",[20003708919],97000.0,32500.0,20003708919,20003708919,20003708919,13
Mark Green,NGL,-35.90945502821839,"[20003710156, 20003710155, 20003750813]","[20003752211, 20003758446]",282500.0,16000.0,20003758446,20003758446,20003758446,6
Mark Green,NGL,68.8011633766124,"[20003761506, 20003763476, 20003763621, 20003763829, 20003765680]","[20003770305, 20003770431, 20003771207, 20003771586, 20003771794]",975000.0,632500.0,20003771794,20003771794,20003771794,6
Mark Green,NS,-108.93412831525778,"[20002290737, 20002290738]",[20003672968],350000.0,375000.0,20003672968,20003672968,20003672968,4
Mark Green,NS,-38.24785409573865,"[20003688475, 20003688474, 20003690929, 20003699193]",[20003708921],600000.0,750000.0,20003708921,20003708921,20003708921,13
Mark Green,PAA,-18.330799421543457,[20001633623],[20001638331],32500.0,375000.0,20001638331,20001638331,20001638331,14
Mark Green,PAA,432.8652611601224,[20003708923],[20003710159],750000.0,750000.0,20003710159,20003710159,20003710159,12
Mark Green,SPH,-25.892030039480858,[20003688480],[20003708926],375000.0,375000.0,20003708926,20003708926,20003708926,12
Mark Green,SPY,14.95193782532467,[20003765682],[20003765681],32500.0,32500.0,20003765681,20003765681,20003765681,4
Mark Green,UAL,-40.68390236145935,"[20001623511, 20001633630, 20001623512]",[20003672972],24000.0,8000.0,20003672972,20003672972,20003672972,10
Mark Green,USAC,-40.549936402977906,[20001638334],"[20001641533, 20001642639]",75000.0,550000.0,20001642639,20001642639,20001642639,5
Mark Green,USAC,-4.984759578223855,"[20001642640, 20002290741]",[20003672973],350000.0,750000.0,20003672973,20003672973,20003672973,12
Mark Green,USAC,-13.768772324749351,"[20003688481, 20003699196, 20003704001]",[20003707642],725000.0,375000.0,20003707642,20003707642,20003707642,10
Mark Green,USAC,59.376928638390524,"[20003708927, 20003710162]","[20003720835, 20003720834]",550000.0,925000.0,20003720834,20003720834,20003720834,2
Mark Green,USDP,100.2747669130846,[20001682376],[20002290742],175000.0,175000.0,20002290742,20002290742,20002290742,4
Max Miller,PDBZX,137.67835228105096,[20003763613],[20003763609],8000.0,8000.0,20003763609,20003763609,20003763609,20
Michael Burgess,ABBV,23.205243819006057,[20003765463],"[20003766882, 20003769924]",32500.0,40500.0,20003769924,20003769924,20003769924,10
Michael Burgess,ABT,56.704428410976156,[20003708907],[20003710317],8000.0,8000.0,20003710317,20003710317,20003710317,20
Michael Burgess,AMD,63.614556666365544,[20003766886],[20003770318],8000.0,8000.0,20003770318,20003770318,20003770318,20
Michael Burgess,AMGN,23.3141189682882,[20003762029],[20003770319],32500.0,32500.0,20003770319,20003770319,20003770319,20
Michael Burgess,AMZN,64.67696379606213,[20003749069],"[20003749070, 20003751192]",32500.0,40500.0,20003751192,20003751192,20003751192,21
Michael Burgess,AMZN,44.51275288821253,[20003765465],"[20003765466, 20003766888]",32500.0,40500.0,20003766888,20003766888,20003766888,23
Michael Burgess,BBY,5.584088555651769,[20003766890],"[20003771223, 20003771224]",32500.0,65000.0,20003771224,20003771224,20003771224,10
Michael Burgess,BX,27.11223743818548,[20003759769],"[20003764504, 20003765673, 20003765672]",32500.0,73000.0,20003765672,20003765672,20003765672,22
Michael Burgess,BX,34.19176451466457,[20003766891],"[20003767507, 20003769925]",32500.0,40500.0,20003769925,20003769925,20003769925,10
Michael Burgess,BX,104.08191052920641,[20003769926],"[20003770320, 20003770432]",32500.0,65000.0,20003770432,20003770432,20003770432,24
Michael Burgess,CI,0.03379469792747256,[20003761134],[20003765675],32500.0,32500.0,20003765675,20003765675,20003765675,18
Michael Burgess,CME,11.48055891460238,[20003766884],[20003769927],32500.0,32500.0,20003769927,20003769927,20003769927,12
Michael Burgess,DIS,27.33351303199958,[20003708913],[20003713099],8000.0,32500.0,20003713099,20003713099,20003713099,27
Michael Burgess,DIS,28.48039015975913,[20003757676],"[20003757677, 20003758917]",32500.0,40500.0,20003758917,20003758917,20003758917,20
Michael Burgess,GOOGL,87.42627857681617,[20003765464],[20003766887],32500.0,32500.0,20003766887,20003766887,20003766887,23
Michael Burgess,ILMN,10.631275545044588,[20003770324],"[20003771226, 20003771225, 20003771227]",8000.0,24000.0,20003771227,20003771227,20003771227,24
Michael Burgess,ILMN,-8.382581909028422,[20003771228],"[20003771802, 20003771741]",32500.0,16000.0,20003771741,20003771741,20003771741,11
Michael Burgess,MS,78.28364059168176,[20003755526],"[20003755527, 20003757674]",32500.0,40500.0,20003757674,20003757674,20003757674,27
Michael Burgess,MSFT,3.9564698031996857,"[20003708909, 20003759770]","[20003762030, 20003767509]",40500.0,65000.0,20003767509,20003767509,20003767509,18
Michael Burgess,PANW,66.96030772171522,[20003769928],"[20003770325, 20003771229]",32500.0,65000.0,20003771229,20003771229,20003771229,27
Michael Burgess,PSX,4.246471163932795,[20003762031],[20003765674],32500.0,32500.0,20003765674,20003765674,20003765674,18
Michael Burgess,RY,6.8694125074775965,"[20003766893, 20003770326]",[20003770327],40500.0,8000.0,20003770327,20003770327,20003770327,12
Michael Burgess,SYK,80.37476238464392,[20003761133],[20003762032],8000.0,32500.0,20003762032,20003762032,20003762032,28
Michael Burgess,UPS,-27.25483270188889,"[20003766895, 20003766885]",[20003770183],65000.0,8000.0,20003770183,20003770183,20003770183,25
Michael Burgess,UPS,130.38966958556637,[20003770184],[20003770185],8000.0,8000.0,20003770185,20003770185,20003770185,24
Michael Burgess,VLO,70.86062294374184,[20003769929],"[20003770328, 20003770433]",32500.0,65000.0,20003770433,20003770433,20003770433,24
Michael Burgess,XOM,34.418145355777156,[20003770321],[20003771801],32500.0,32500.0,20003771801,20003771801,20003771801,30
Michael Guest,T,-12.493954104305812,[20003717124],"[20003766816, 20003766817]",8000.0,16000.0,20003766817,20003766817,20003766817,22
Michael McCaul,AAP,-56.14044061795974,"[20003760252, 20003760410, 20003760256, 20003760414]","[20003764629, 20003764762, 20003765531, 20003765588, 20003768080, 20003768191]",123500.0,522500.0,20003768191,20003768191,20003768191,25
Michael McCaul,ACGL,7.509041296458078,"[20001643370, 20001643413, 20003714808, 20003714844]","[20003710384, 20003710577, 20003740020, 20003740112, 20003755283, 20003755348]",105500.0,182000.0,20003755348,20003755348,20003755348,41
Michael McCaul,ACN,-14.364133842789755,"[20003740065, 20003739973, 20003750688, 20003750628, 20003752083, 20003752053, 20003753687, 20003753629, 20003753626, 20003753685, 20003755317, 20003755255, 20003758222, 20003758169, 20003759981, 20003760301]","[20003760359, 20003760039]",690000.0,16000.0,20003760039,20003760039,20003760039,35
Michael McCaul,ACN,23.517167760775592,"[20003761361, 20003761432, 20003763080, 20003763025]","[20003769391, 20003769249, 20003771146, 20003771055, 20003771697, 20003771623, 20003771698, 20003771624, 20003772656, 20003772553]",130000.0,510000.0,20003772553,20003772553,20003772553,48
Michael McCaul,ADBE,23.892266711075276,"[20001635673, 20001635622]","[20003701086, 20003701124, 20003710701, 20003710508, 20003710462, 20003710655, 20003710507, 20003710700, 20003710695, 20003710503, 20003728262, 20003728143, 20003728270, 20003728152, 20003728267, 20003728149, 20003728126, 20003728243]",150000.0,1937500.0,20003728243,20003728243,20003728243,26
Michael McCaul,ADBE,27.64829140529663,"[20003755325, 20003755263, 20003755867, 20003755829, 20003758212, 20003758159, 20003760303, 20003759983]","[20003760356, 20003760036]",302500.0,16000.0,20003760036,20003760036,20003760036,35
Michael McCaul,ADBE,49.421478400469724,"[20003762385, 20003762446]","[20003769392, 20003769250, 20003771696, 20003771622, 20003772675, 20003772576, 20003772661, 20003772558]",65000.0,772500.0,20003772558,20003772558,20003772558,42
Michael McCaul,ADP,18.117740431585517,"[20003717534, 20003717446]","[20003724005, 20003723959, 20003740142, 20003740051, 20003760354, 20003760034]",107500.0,188500.0,20003760034,20003760034,20003760034,35
Michael McCaul,ADP,-11.280687282771787,"[20003762438, 20003762377]","[20003764707, 20003764574]",65000.0,65000.0,20003764574,20003764574,20003764574,23
Michael McCaul,ADP,-57.91404316033556,"[20003766639, 20003766697]","[20003769404, 20003769262]",65000.0,107500.0,20003769262,20003769262,20003769262,21
Michael McCaul,ADSK,4.891815914425693,"[20003755331, 20003755269, 20003755264, 20003755326, 20003758216, 20003758163, 20003758207, 20003758155, 20003760304, 20003759984, 20003759349, 20003759298, 20003761430, 20003761358, 20003761362, 20003761434, 20003762380, 20003762442, 20003763078, 20003763023, 20003763079, 20003763024]","[20003767420, 20003767351, 20003769403, 20003769261, 20003772654, 20003772551, 20003772660, 20003772557]",800000.0,487500.0,20003772557,20003772557,20003772557,42
Michael McCaul,AIG,6.186585843417145,[20001690511],"[20003691098, 20003691076, 20003710735, 20003710709, 20003728323, 20003728295, 20003717616, 20003717600, 20003753757, 20003753737, 20003759387, 20003759337, 20003763112, 20003763057, 20003764760, 20003764627, 20003767471, 20003767402, 20003771166, 20003771075, 20003771726, 20003771716]",175000.0,1359000.0,20003771716,20003771716,20003771716,29
Michael McCaul,AIT,27.165627907436573,"[20003717478, 20003717566]","[20003760021, 20003760341, 20003767993, 20003768104]",16000.0,81000.0,20003768104,20003768104,20003768104,14
Michael McCaul,ALL,-0.7684084284828826,"[20001643451, 20001643443, 20001643444, 20001643452, 20001643454, 20001643446, 20001690513, 20001690497, 20003714885, 20003714871]","[20003710734, 20003710708, 20003728317, 20003728289, 20003720656, 20003720643, 20003764779, 20003764646]",1640500.0,605500.0,20003764646,20003764646,20003764646,41
Michael McCaul,ALL,84.95162484377911,"[20003767470, 20003767401]","[20003771179, 20003771088, 20003771171, 20003771080]",83000.0,199000.0,20003771080,20003771080,20003771080,34
Michael McCaul,ALLY,-10.96330272998837,"[20003750672, 20003750732]","[20003762476, 20003762415, 20003764761, 20003764628, 20003771169, 20003771078]",83000.0,164000.0,20003771078,20003771078,20003771078,34
Michael McCaul,AMZN,-6.2582685673262475,"[20001643410, 20001643367, 20001643405, 20001643358, 20001643411, 20001643368, 20001690467, 20001690416, 20001690463, 20001690413, 20002640907, 20002640862, 20003691006, 20003690950, 20003701100, 20003701061]","[20003710669, 20003710475, 20003710480, 20003710674, 20003710705, 20003710512, 20003728268, 20003728150, 20003728273, 20003728155, 20003728133, 20003728252, 20003740137, 20003740046, 20003753712, 20003753654]",1287500.0,1119500.0,20003753654,20003753654,20003753654,46
Michael McCaul,AMZN,-83.12126481555568,"[20003758209, 20003758156, 20003760293, 20003759973]","[20003760374, 20003760057, 20003760367, 20003760044]",300000.0,56500.0,20003760044,20003760044,20003760044,35
Michael McCaul,AMZN,21.361892956254792,"[20003760307, 20003759987, 20003761354, 20003761425]","[20003761444, 20003761372, 20003764714, 20003764581, 20003769399, 20003769257]",215000.0,516000.0,20003769257,20003769257,20003769257,21
Michael McCaul,AMZN,78.47547168669279,"[20003770031, 20003769931]","[20003772700, 20003772597]",107500.0,750000.0,20003772597,20003772597,20003772597,28
Michael McCaul,ANET,25.020662056978434,"[20003761353, 20003761426, 20003761428, 20003761356, 20003762443, 20003762381, 20003763065, 20003763010, 20003764673, 20003764540, 20003765487, 20003765545]","[20003769400, 20003769258]",745000.0,250000.0,20003769258,20003769258,20003769258,21
Michael McCaul,ARW,-11.498652401900475,"[20003717480, 20003717568, 20003723938, 20003723985]","[20003760018, 20003760338]",32000.0,16000.0,20003760338,20003760338,20003760338,37
Michael McCaul,ASML,23.499892217019923,"[20003750625, 20003750686, 20003752050, 20003752080, 20003753631, 20003753690, 20003755259, 20003755321]","[20003760030, 20003760350]",387500.0,16000.0,20003760350,20003760350,20003760350,35
Michael McCaul,ASML,-14.313805611215974,"[20003762372, 20003762434]","[20003769259, 20003769401]",150000.0,250000.0,20003769401,20003769401,20003769401,21
Michael McCaul,AVY,31.770684606010903,"[20003720590, 20003720543]","[20003740012, 20003740104]",250000.0,16000.0,20003740104,20003740104,20003740104,40
Michael McCaul,AVY,34.831140303426835,"[20003750692, 20003750632, 20003750701, 20003750641]","[20003755358, 20003755295]",81000.0,150000.0,20003755295,20003755295,20003755295,41
Michael McCaul,AZEK,65.11682085566272,"[20003755262, 20003755323]","[20003759306, 20003759357]",65000.0,65000.0,20003759357,20003759357,20003759357,46
Michael McCaul,AZN,4.4757691179501995,"[20003723924, 20003723972, 20003739974, 20003740066]","[20003760028, 20003760348, 20003764558, 20003764691, 20003766637, 20003766695, 20003766638, 20003766696, 20003767350, 20003767419]",500000.0,503500.0,20003767419,20003767419,20003767419,37
Michael McCaul,BAYRY,-44.78816654047056,"[20003762365, 20003762426, 20003764524, 20003764656, 20003767997, 20003768108, 20003767996, 20003768107, 20003771028, 20003771119]","[20003771636, 20003771702]",1250000.0,150000.0,20003771702,20003771702,20003771702,27
